0.41352227	0.3117168	-0.12593247	-0.34249663	0.24494368	0.30488333	-0.45031878	0.043996654	0.7178497	-0.8412366	0.56565845	0.13917562	-0.09164901	0.7598242	0.12227898	0.26546165
0.26169407	0.45127612	0.32772568	-0.8717908	-0.00073135446	0.40363047	-0.6703762	-0.13628674	0.3738093	-0.91073185	0.8254038	0.4640161	-0.8030288	0.33395097	0.57511395	0.81352264
0.4637869	-0.038816895	-0.50393397	-0.38456306	0.44945097	0.6312578	-0.18071629	0.09319582	0.44192314	-0.71314985	0.26454052	-0.065785624	0.34591854	0.5287489	-0.3251585	0.1782341
0.5364567	-0.03948	-0.112944	0.08455811	0.33447483	0.1274308	-0.15978312	-0.10132522	0.80142576	-0.4553781	0.2770524	0.14313075	0.27778924	0.810915	-0.19789669	0.025011951
0.06137256	0.22515033	-0.18731035	0.3001886	-0.006187605	-0.34904954	-0.32724756	0.16396523	0.5325477	-0.5307336	0.27055624	-0.16265675	0.18830103	0.57510334	-0.01195849	-0.2805304
0.7474745	-0.532394	-0.7913331	-0.2883034	0.8137825	0.84971017	0.43445796	0.013314213	0.3076921	-0.3207525	-0.42504835	-0.20634995	0.7776875	0.47515786	-0.70157206	-0.21642752
0.5318088	0.16559672	0.12091565	-0.5676556	0.2960104	0.516887	-0.3323281	-0.04367535	0.4542204	-0.56193733	0.39455396	0.31266162	-0.26230887	0.38053253	0.24573705	0.43075752
0.24598652	0.37416893	-0.23932	-0.42607158	0.2153106	0.44480655	-0.496194	0.28269783	0.5051532	-0.5235661	0.48098305	-0.040561378	-0.017725144	0.38614202	0.107096605	0.39821446
0.36692512	-0.0127925165	-0.85784984	0.5272652	0.50249755	0.17087504	0.28492472	0.6101637	0.29552886	-0.23565306	-0.6276695	-0.68926	0.89337516	0.41040513	-0.66840285	-0.64259857
0.6071535	-0.031103091	-0.15040798	-0.543825	0.52134943	0.7160807	-0.12196092	-0.009624513	0.55401975	-0.2806616	0.27292085	0.20284866	0.26879144	0.3614079	-0.17353523	0.5162179
0.43403348	0.35908443	0.29199535	-0.89824873	0.4578004	0.9161953	-0.65012723	-0.0053384053	0.4789908	0.06453288	0.6864072	0.27711448	-0.2687389	-0.10258654	0.6292464	0.938828
-0.12491907	0.68877864	-0.65962094	-0.24697845	-0.24803855	0.3612598	-0.65832305	0.7603001	0.24298282	-0.5037665	0.27201986	-0.5454885	-0.10139422	0.050604787	0.37036923	0.21203165
-0.21224347	0.34745902	-0.48041174	0.8860748	-0.31850258	-0.80862755	-0.14990635	0.45562744	0.67738134	-0.2900856	-0.25110415	-0.5655309	0.4218747	0.683289	-0.15723796	-0.8444478
0.34184152	0.23628731	0.21212271	-0.5608246	0.19256727	0.3789589	-0.33500803	-0.12977307	0.34260342	-0.7494191	0.43671387	0.32812002	-0.3701147	0.41124037	0.26238003	0.409976
-0.19751501	0.11189259	0.558419	0.25277624	-0.47542724	-0.8324584	-0.30013695	-0.53306675	0.49500504	-0.95035094	0.6545611	0.58577985	-0.7119849	0.64629644	0.38538682	-0.19841501
-0.13025254	0.49428234	0.2623365	-0.5603514	-0.3932705	-0.015948592	-0.6337934	0.056234304	0.2578007	-0.80235225	0.762173	0.2619011	-0.7845737	0.30909634	0.6565698	0.5946719
-0.316999	0.5319594	-0.020420706	0.071985774	-0.55555034	-0.6461277	-0.531748	0.1867008	0.13800286	-1.0135736	0.42805415	-0.095574744	-0.51819175	0.45581794	0.37634173	-0.15145646
0.42039347	-0.11183806	0.14782001	0.03070216	0.11110116	-0.19465846	-0.018146694	-0.43081468	0.51435184	-0.85431087	0.26716253	0.3970331	-0.18676174	0.76045096	-0.012488975	0.003271164
0.95716405	-0.9707475	0.07292852	-0.16695666	0.9725298	0.7638363	0.6973919	-1.1252755	0.7491472	-0.01196013	-0.25215408	0.9316434	0.7257067	0.7759469	-0.79456866	-0.11029199
0.12291348	0.25547993	0.10490054	0.41564104	0.0005138748	0.032504067	-0.3343665	0.025129728	0.8192398	0.027861333	0.25863814	0.06388828	0.010855892	0.57999766	0.1685883	-0.014684106
0.31062368	0.07450383	0.063947506	0.05366543	0.16225004	0.21269049	-0.28598186	-0.03485349	0.67089397	-0.025630722	0.2371468	0.108971894	0.25155237	0.5074831	-0.032120213	0.16346055
0.42801946	0.0795966	-0.6797829	-0.5523642	0.4797937	0.7331573	-0.056864113	0.3870953	-0.028868746	-0.4190491	-0.10825621	-0.2739754	0.35850236	0.048703752	-0.36616278	0.27129295
