-0.063764594	0.08768267	-0.03955597	0.0045049614	0.0025982591	0.02522504	-0.04887962	0.0077172695	-0.023830319	0.040146366	-0.023642235	-0.011090442	-0.026380414	-0.072666034	-0.014471732	-0.07684719
-0.062098805	-0.0023394846	0.013829616	-0.017466169	-0.07037294	0.04904	-0.03881834	0.02516033	-0.06545636	0.025214022	0.010125533	-0.056927823	-0.11513233	-0.015337867	-0.02269028	-0.067768246
-0.018051641	0.014697419	-0.02004234	-0.051466234	-0.050903752	0.046381883	-0.06486022	-0.007193031	-0.05721383	0.058575254	0.0215325	-0.059508134	-0.0058483463	0.0172014	0.040025286	-0.08069433
-0.03546156	0.04901077	-0.024084609	-0.029833516	-0.025561713	0.08555767	-0.014064999	-0.01704186	-0.08258969	-0.007407163	-0.034734268	-0.01404021	-0.027100604	-0.039266624	0.0011014538	-0.12396425
-0.014032909	0.09819645	0.0015214666	0.053523455	-0.00048654518	0.03437281	-0.017715607	0.0009202989	-0.027389288	0.074522674	-0.04681582	0.038433522	-0.10646547	-0.05136576	0.06296075	-0.067110315
-0.09713466	0.081743196	0.038850147	-0.052016474	-0.15800606	0.046404332	-0.073985524	-0.08473888	-0.09214344	-0.047874834	0.012989145	0.03590684	-0.04795819	-0.01827538	-0.007758455	-0.06764417
0.021114737	0.09165454	0.013552687	-0.01904204	-0.026988572	0.029164333	-0.06887246	0.04593117	-0.11867293	0.07799695	-0.08335169	0.021020127	-0.10105366	0.02676345	0.008395888	-0.058694687
-0.01754929	0.023102775	-0.016476968	-0.012726482	-0.08517864	0.12843642	-0.07599792	0.038736608	-0.06228992	-0.024356104	0.013213337	0.038303364	-0.056862287	-0.07533649	-0.038044397	-0.0652377
-0.049887292	0.031302378	0.02879765	-0.054284777	-0.07736649	0.030678015	-0.041354742	0.042910725	-0.031348042	0.013638949	-0.028589863	0.0025350023	-0.0268986	0.016518177	0.006916575	-0.021515207
-0.02168385	0.043069404	-0.07101535	-0.0044693444	-0.031279795	-0.019598788	-0.07504715	0.040137652	0.0020746898	0.006496742	0.0029602814	-0.07071082	-0.10204402	0.016250463	0.026925206	-0.08150074
-0.02929304	0.041238833	0.07569421	-0.0015173731	0.006298524	-0.027680116	-0.04860963	-0.07202581	0.02569684	0.013920731	-0.033368625	-0.074187405	-0.08640962	-0.056277808	0.05349346	0.03449231
-0.11286076	0.08889129	0.049117886	-0.027606875	-0.047139905	0.010957963	0.009093092	0.03769096	0.0034255534	0.022274682	-0.048517473	0.005437755	-0.015507701	0.002258153	0.014084072	-0.0911608
-0.0479392	-0.023470363	0.00343203	0.0017796035	-0.031835582	0.02560345	-0.043876898	-0.051570624	-0.06845368	-0.05646386	0.03385908	-0.04027618	0.016997965	-0.058929686	-0.04669342	-0.002994694
0.05961188	0.006527683	0.060271233	-0.12856646	0.0016174755	0.0027069594	0.02972102	-0.02090039	-0.10218036	0.010847548	0.035589967	0.0308515	-0.037283503	-0.013188214	-0.06945104	-0.0063787904
0.0443845	0.010594098	-0.024982734	-0.026630787	-0.07413925	0.09984809	-0.05611349	0.060825683	0.033086307	0.0507728	-0.055511795	-0.019655839	-0.064825624	0.027259933	-0.024637314	-0.06079286
-0.05599533	0.025000082	0.02641913	-0.0205146	0.022168979	0.03718969	0.029590623	0.02748001	0.029715288	-0.068260446	-0.008651525	0.009655093	-0.0787366	-0.064153604	0.040971182	-0.04536555
-0.03721194	0.061717868	-0.0156172775	0.0012815516	-0.03780768	0.10220431	-0.046115782	0.0046662902	-0.03217462	0.014609516	-0.026787296	0.02592028	-0.15066507	-0.0330631	0.040068615	-0.097483166
-0.04197329	0.020412132	-0.008255381	-0.028463202	-0.034115024	0.10587273	-0.003060388	-0.008233211	-0.04992462	0.07961216	0.039886903	-0.05822308	0.007852344	-0.020569935	-0.03176971	0.019855501
-0.074449025	-0.018987987	0.022032741	-0.015754445	0.038344078	-0.017500069	-0.07100118	-0.05447626	-0.083941355	0.077937976	-0.00067362486	0.019418016	-0.018122077	-0.103852235	0.028383857	-0.08841159
0.016347433	0.058099523	0.029082332	-0.04993715	0.014380803	0.023967462	-0.053130038	0.013523241	0.016730968	-0.027585948	-0.021910427	-0.13417168	-0.089828625	-0.013720325	-0.022874134	-0.052934285
0.07574118	0.0053444197	0.04449093	-0.07515007	-0.104289144	0.07521072	-0.07255784	-0.0138008585	-0.08743898	0.037773225	0.0276888	0.049170326	0.039066102	-0.019071406	-0.031574994	-0.047980957
0.0109010255	0.07089243	-0.02336718	-0.13435443	-0.036965236	0.0018129152	0.06365023	0.11870104	0.0114339255	0.028466625	0.066176675	0.05196997	0.0019820607	-0.054170985	-0.018576408	-0.00065463065
-0.010582207	-0.046887673	-0.063473515	-0.01676649	0.10528537	0.06227139	-0.17286484	-0.059372343	0.090206705	-0.046144284	-0.025453959	-0.041104183	0.028455498	-0.018796016	0.12621276	-0.08358249
0.11349517	-0.014061607	0.032948516	-0.004496007	-0.012932553	0.11820916	0.06233065	0.031819098	-0.1002211	0.009198642	0.045255207	-0.019476132	-0.030215273	0.0145758465	0.020330846	0.030912673
-0.0019590368	0.004006336	-0.005746658	-0.07129147	-0.11355257	-0.012035353	-0.028912203	0.01278363	-0.06483243	0.024614625	0.04118374	0.004166641	-0.064144135	-0.0081986645	0.04608581	-0.17473207
-0.009067566	0.0810216	-0.009330896	-0.013633475	-0.0338441	0.055647142	0.064427845	0.05457626	-0.050319083	-0.011547148	-0.023055844	0.06614264	-0.04651954	-0.023052849	-0.050814837	-0.13020068
0.026566787	0.066035375	-0.0618669	0.091902815	-0.10815664	0.05211851	-0.06322227	-0.036315944	0.09313168	-0.022158692	0.039113615	0.03385481	-0.004492645	0.028746273	0.04977778	-0.02057578
-0.07898709	0.03077363	0.00040649177	0.008220975	-0.09935655	0.025020178	-0.11931916	-0.081438966	-0.06428891	0.0057956777	0.08170309	0.0656089	-0.0059430487	-0.10198124	-0.036772743	-0.12313695
0.0029763926	0.021791333	-0.030273821	-0.019452872	-0.0152042955	0.03114927	0.0097757885	0.037486285	-0.06921959	-0.043015152	-0.056279827	0.023847587	-0.057230156	0.034524262	-0.027956378	-0.090955615
0.08417897	0.070838936	0.04135753	0.01955746	-0.09003114	-0.015573591	0.0028310393	0.08072724	-0.09514301	0.05185458	-0.034017775	-0.0317858	-0.09036075	0.00082145137	0.04594937	0.035574738
0.00053290883	0.07143639	0.026422016	-0.011387009	-0.08766289	0.10433824	-0.0050614052	0.09454086	-0.029179182	-0.05886167	0.028215287	0.0006609147	-0.09134659	-0.0404017	-0.041009918	-0.08410229
0.08465574	-0.029580994	0.023873892	-0.11679872	-0.07023611	-0.05767742	0.114487305	-0.025559852	-0.09566501	0.06224341	-0.058221187	-0.025659986	-0.14952408	-0.12222943	0.06206474	0.017862575
0.054780535	0.0040202327	-0.006742501	0.04137484	-0.0025898886	0.18870266	0.05616308	-0.01598915	-0.016791599	0.034693006	-0.045338124	0.029356966	0.05907647	-0.011994143	-0.03163722	-0.004593309
0.03270399	0.012803139	0.09521318	0.0813523	-0.08575195	0.00033718545	-0.036329594	-0.021202616	-0.05944799	-0.038363654	0.018739374	0.02767857	-0.09168721	-0.06834092	-0.022547415	-0.057876054
0.04433903	-0.0059246775	0.057802018	0.007644488	-0.09954996	0.0550935	0.067299336	0.014210607	-0.14192529	0.006316679	-0.056545608	-0.07592008	0.023968052	0.06138083	0.07138412	-0.096083604
0.036103766	-0.0193906	-0.048220906	0.06628038	-0.050675005	0.011739839	-0.02245979	-0.013427133	0.016970888	0.037982907	-0.027772106	0.012774744	-0.12827402	-0.07178269	0.010137529	-0.026220936
0.02226511	0.054016765	-0.009669745	-0.0756896	0.012524026	-0.004400849	0.025933132	0.09160978	-0.11756922	0.04792524	-0.02497986	-0.052491527	-0.02182551	0.06901643	0.009111518	-0.07947229
-0.0020190692	0.0017424559	0.034050807	-0.14908028	-0.085747965	-0.0052569285	0.0070717237	0.052202623	-0.012059746	-0.078447744	0.0697261	-0.06020421	-0.018583972	-0.036829144	-0.03608655	-0.062365863
-0.043827035	0.07521477	-0.011845081	-0.04401047	-0.0073344437	0.0675637	0.0664602	-0.025079668	0.074009605	-0.094259396	0.00062836736	0.045902256	-0.07834278	0.03506481	0.015445349	-0.077129744
0.04730618	0.0825331	0.011732539	0.03913563	-0.042729627	0.13805345	0.0382901	-0.01733433	0.053145677	0.0594642	0.040266346	-0.027257187	0.0057147266	-0.031451643	0.03702656	-0.24234825
-0.025083628	-0.0012418963	-0.010479304	0.055515014	-0.08576327	0.07159295	-0.049924992	-0.0067476328	0.039856125	-0.005355522	0.03364478	0.06787471	-0.05964497	-0.13929908	-0.10883223	-0.09625193
0.0800804	0.032301817	-0.017883234	-0.0201966	-0.016434388	0.027216036	0.016523678	-0.071885936	-0.0062997	0.084877886	-0.052450202	0.01753052	-0.0064699454	-0.03416896	0.037256174	-0.001591984
-0.057976183	-0.12206977	-0.018724617	-0.105203725	0.08601784	0.031821217	-0.059548173	-0.03133323	-0.09638751	0.051401984	-0.03455756	-0.05510324	-0.039447844	-0.00898825	-0.028847681	-0.095018335
-0.17862135	0.017411064	0.05034671	-0.013108683	-0.063729145	0.09615233	0.044861104	0.028215475	-0.1770536	0.10031431	-0.0010932337	-0.04457378	-0.15591814	-0.038198292	-0.095317155	-0.08552179
0.07774396	0.05892591	0.016274268	-0.018204512	0.014683984	-0.07280901	-0.010435621	-0.08422681	-0.03555241	-0.017256303	0.0626163	0.038887493	-0.103798285	-0.07451026	-0.018750174	-0.056475107
-0.06611206	-0.0010685698	-0.031198634	-0.040563192	0.04994389	-0.08877162	-0.07063736	-0.12982304	-0.005887867	0.028440377	0.000105603336	-0.0031045943	0.07706446	-0.043786425	-0.01477284	-0.014480701
0.030875634	0.04083397	0.027853714	-0.047185384	0.007361951	-0.1047025	-0.02344286	-0.028739715	-0.05108376	-0.08975297	0.005691245	-0.020737294	0.1492971	-0.05637587	0.01105907	-0.06058632
-0.14873035	0.0070964415	0.0456295	0.12737022	-0.020158546	-0.020628057	0.027054874	-0.04666322	-0.07485478	-0.106522426	-0.03721579	-0.008021011	-0.14479344	0.010257035	-0.038248856	0.001592657
0.014826201	0.022022437	-0.09418359	0.0058914204	-0.05722703	0.04748878	-0.08193059	-0.059738528	-0.0635643	-0.07518695	-0.032621935	-0.026602093	0.09031708	-0.055629905	0.07972542	0.028710732
-0.049512066	0.0128631955	-0.052226696	0.048672102	-0.052798975	-0.01789194	0.0017419739	0.009485725	-0.0077496455	0.018338516	-0.052503224	-0.13618034	-0.045854542	0.0009551842	0.09686588	-0.015183697
-0.023481553	-0.044624783	0.040569555	0.09963665	-0.09022929	0.0474019	-0.12264193	0.033916544	-0.07463866	0.021280646	-0.023051351	-0.003712112	-0.082297556	0.028587718	0.011753532	0.015183687
-0.025931677	-0.08222715	-0.01607174	0.03569508	-0.17332868	0.053945348	-0.016200539	-0.059911035	-0.13510549	0.1223751	-0.059294958	-0.090914175	-0.024932379	-0.060013454	0.003970177	-0.044250708
-0.07005714	-0.0053929146	-0.05596226	0.01759115	-0.06026241	-0.012688372	-0.052350506	0.024789244	-0.045718394	0.08917496	-0.08369478	-0.10852205	-0.016832318	0.021818984	0.05803459	-0.03853447
-0.023663135	-0.0032338935	0.0021955515	-0.12413691	0.027844965	-0.036019567	-0.030311363	-0.009861478	-0.008277545	-0.09922287	0.07418348	-0.04336601	0.018356746	-0.019937273	-0.0036078664	-0.07041087
-0.037278906	0.13138886	0.11782294	-0.06573917	0.12678905	0.12540777	-0.06205838	-0.062259838	0.055311557	-0.037170712	0.10147037	0.058070015	0.09894961	-0.18602021	-0.11948339	-0.07882256
-0.029024012	0.004049712	-0.01527385	0.04198444	0.087073915	-0.066263914	-0.04399176	0.036241826	0.011857191	-0.0073547913	-0.061745696	0.002328114	-0.034412112	0.15798217	0.045220446	-0.1591528
-0.12653133	-0.023151519	0.06373271	0.0024357538	-0.10146567	0.1014931	0.019617282	-0.085326344	-0.07726184	0.065603375	-0.083949886	-0.019999022	-0.035811976	-0.10556424	0.05675688	-0.00020396739
-0.17265648	0.08328416	-0.054846775	-0.06655985	-0.008497938	0.04876287	-0.008688566	-0.08090448	-0.04029625	0.13512506	0.07406025	0.025492953	-0.010787772	-0.08860371	-0.07282418	-0.087972
0.07935875	-0.049495034	-0.023524534	-0.09149275	-0.018182626	0.0045228647	-0.039739832	-0.0031104507	-0.06616615	-0.042658716	0.012971274	-0.02137437	-0.04330753	0.08139207	0.00088642485	-0.13181649
0.004077653	0.16280094	0.019886645	0.031007934	0.083213896	0.09156379	0.024078427	-0.17116794	-0.04621919	0.06367691	0.04424682	0.0647738	0.032229457	-0.06080742	-0.028078884	0.053896006
0.028021568	0.019789826	-0.004607445	0.029010383	-0.03989951	0.17270222	-0.0064602992	0.043549687	-0.010476075	0.08266026	-0.104578435	0.03817884	0.08798077	0.04093217	-0.05766702	-0.18745089
-0.04482786	0.048466284	0.02149523	0.018406201	0.14386982	0.063197345	-0.02909676	0.13462113	0.006158148	-0.06822773	0.032993693	-0.036543075	0.08049359	-0.020431003	-0.07120266	-0.040679242
0.020729292	0.074117474	-0.0726321	-0.023369836	-0.024269152	0.062374182	0.02973394	0.07773532	0.039178558	0.012447302	-0.0125312265	-0.019953929	0.032171555	0.0056852796	0.097142875	-0.12294868
-0.0772811	-0.022184465	0.06596679	-0.083641134	-0.014121435	0.06407129	0.057994876	-0.022544157	-0.06472528	-0.026729545	0.014440696	-0.05965803	-0.21101306	-0.029090839	0.054139335	-0.018543165
-0.067019664	-0.031172913	0.023628427	-0.023979088	0.02818722	-0.048995104	0.009406633	0.03789277	-0.057650816	0.042896036	-0.08002748	-0.06844555	-0.0632067	0.0073844558	0.025683302	-0.03402927
-0.105209835	-0.013338972	-0.028079951	0.079493016	-0.18815805	0.12960607	-0.014429796	-0.07498771	-0.12544923	-0.0066461684	-0.0016865052	-0.034225956	0.040514007	-0.010431627	0.0014118731	-0.046539307
0.0358607	-0.061603677	0.03795754	-0.032250427	-0.06493089	0.07240306	-0.060222264	-0.024293879	0.0566937	0.05227125	0.012451651	0.01860281	0.017385853	-0.067862764	-0.048166517	0.013842148
-0.07635105	-0.0046897107	0.0347774	-0.15203479	0.14220037	0.12119801	0.056195274	0.022139473	0.07742344	0.028575208	-0.023395002	-0.010787456	-0.005648359	-0.020570781	-0.053907875	-0.0009458107
0.02061841	0.030608185	-0.0179758	-0.020877086	0.089936614	0.06994958	0.05588159	0.046778955	-0.063816205	0.049754363	-0.011373712	0.026940132	0.09069515	-0.08692529	-0.05358405	0.014833834
